,ref_url,submitter_name,submitter_email,submitter_institution,generation_date,method,smiles,ref_mols,original ID,ID,ROMol,inchikey,tags,ref_pdb,alias,HIPPO ID,original SMILES
127,None,None,None,,None,None,,"cx0892a,cx0281a",cx0892a-cx0281a_copy,cx0892a-cx0281a_copy,<rdkit.Chem.rdchem.Mol object at 0x167f602e0>,ZNHLZZKVXUVQKY-KWQFWETISA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'butcher: phosphate', 'fragmenstein', 'select (HA) [batch4_others]', 'raw']",cx0300a,cx0892a-cx0281a_copy,1499,Cn1nccc1C(=O)NC[C@@H]1CC[C@@]2(NCNN2)S1
128,None,None,None,,None,None,,"cx0544a,cx0892a",cx0892a-cx0544a,cx0892a-cx0544a,<rdkit.Chem.rdchem.Mol object at 0x167f60350>,IJHYHZFJXYOGQA-CYDGBPFRSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'butcher: phosphate', 'fragmenstein', 'select (HA) [batch4_others]', 'raw']",cx0300a,cx0892a-cx0544a,1500,CN1N[C@H]2[C@H](CCC[C@@H]2NC(N)=O)[C@H]1C(=O)NCc1cccs1
129,None,None,None,,None,None,,"cx1151a,cx0892a",cx0892a-cx1151a,cx0892a-cx1151a,<rdkit.Chem.rdchem.Mol object at 0x167f603c0>,IMTCTUMLWQUKFC-UHFFFAOYSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'butcher: phosphate', 'fragmenstein', 'raw']",cx0300a,cx0892a-cx1151a,1508,Cn1nccc1C(=O)NCc1ccc(O)s1
130,None,None,None,,None,None,,"cx1194a,cx0892a",cx0892a-cx1194a,cx0892a-cx1194a,<rdkit.Chem.rdchem.Mol object at 0x167f60430>,CKWFMDJYZBBFKD-ZWKOPEQDSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'butcher: phosphate', 'fragmenstein', 'raw']",cx0300a,cx0892a-cx1194a,1511,C[C@H]1C=C(Cc2cccs2)N(O)[C@@H]2[C@@H]1CNN2C
131,None,None,None,,None,None,,"cx0892a,cx1203a",cx0892a-cx1203a_copy,cx0892a-cx1203a_copy,<rdkit.Chem.rdchem.Mol object at 0x167f604a0>,DIXNXVWQGJPPGN-UHFFFAOYSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'butcher: phosphate', 'fragmenstein', 'raw']",cx0300a,cx0892a-cx1203a_copy,1517,Cc1c(N)nn2cccc(NCc3cccs3)c12
132,None,None,None,,None,None,,"cx0892a,cx0839a",cx0892a-cx0839a_copy,cx0892a-cx0839a_copy,<rdkit.Chem.rdchem.Mol object at 0x167f60510>,GJBULHZWSSDKSE-UHFFFAOYSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'butcher: phosphate', 'fragmenstein', 'raw']",cx0300a,cx0892a-cx0839a_copy,1518,CNc1cc2c(NCc3cccs3)cccn2n1
133,None,None,None,,None,None,,"cx0317a,cx0540a",cx0540a-cx0317a,cx0540a-cx0317a,<rdkit.Chem.rdchem.Mol object at 0x167f60580>,YCUZCIAGBTWQCQ-UHFFFAOYSA-N,"['select (DF) [batch3_oxyanion]', 'pure_merges', 'fragmenstein', 'butcher: oxyanion', 'raw']",cx0300a,cx0540a-cx0317a,1540,CC1=C(CCO)C(=O)N=C1N(C)C(=O)COc1cccc(F)c1
134,None,None,None,,None,None,,"cx0824a,cx0540a",cx0540a-cx0824a,cx0540a-cx0824a,<rdkit.Chem.rdchem.Mol object at 0x167f605f0>,HLVWNPOOEHBPQQ-UHFFFAOYSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0540a-cx0824a,1541,CC(C)(C(=O)c1cc2cc(F)ccc2cc1F)c1ccncc1
135,None,None,None,,None,None,,"cx1118a,cx0540a",cx0540a-cx1118a,cx0540a-cx1118a,<rdkit.Chem.rdchem.Mol object at 0x167f60660>,MNLAWAQYKQVGLK-UHFFFAOYSA-N,"['select (DF) [batch3_oxyanion]', 'pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0540a-cx1118a,1544,CN(Cc1cccc(O)n1)C(=O)COc1cccc(F)c1
136,None,None,None,,None,None,,"cx0540a,cx1135a",cx0540a-cx1135a,cx0540a-cx1135a,<rdkit.Chem.rdchem.Mol object at 0x167f606d0>,KQMKMHSJGVULPF-LLVKDONJSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0540a-cx1135a,1546,CN(C(=O)COc1cccc(F)c1)[C@@H]1CCC(=O)N1
137,None,None,None,,None,None,,"cx0540a,cx1091a",cx0540a-cx1091a,cx0540a-cx1091a,<rdkit.Chem.rdchem.Mol object at 0x167f60740>,CNCNOCGXDJIOKP-UHFFFAOYSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0540a-cx1091a,1555,CC(C)(C(=O)COc1cccc(F)c1)c1ccn(CCO)c(=O)c1
138,None,None,None,,None,None,,"cx1298a,cx0353a",cx0353a-cx1298a,cx0353a-cx1298a,<rdkit.Chem.rdchem.Mol object at 0x167f607b0>,MSMSBXYBPXPEDC-UHFFFAOYSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx0353a-cx1298a,1563,CNc1nccc2ccc3cn(C)cc3c12
139,None,None,None,,None,None,,"cx1440a,cx0353a",cx0353a-cx1440a,cx0353a-cx1440a,<rdkit.Chem.rdchem.Mol object at 0x167f60820>,VXHPZUDEECSUNB-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (JA) [batch1_adenine]', 'raw']",cx0300a,cx0353a-cx1440a,1570,c1ccc2c(c1)ccn1nccc21
140,None,None,None,,None,None,,"cx0353a,cx0406a",cx0353a-cx0406a,cx0353a-cx0406a,<rdkit.Chem.rdchem.Mol object at 0x167f60890>,UDYCJHCLGLVBPC-XZDPQHSOSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'butcher: phosphate', 'fragmenstein', 'butcher: oxyanion', 'raw']",cx0300a,cx0353a-cx0406a,1580,OC[C@@H]1CCC[C@H]1N[C@@H]1N[C@]2(NCCc3ccccc32)NS1
141,None,None,None,,None,None,,"cx0353a,cx0316a",cx0353a-cx0316a,cx0353a-cx0316a,<rdkit.Chem.rdchem.Mol object at 0x167f60900>,OYAFCPFGSBONSE-UHFFFAOYSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'fragmenstein', 'butcher: oxyanion', 'raw']",cx0300a,cx0353a-cx0316a,1584,CN(c1nc(Cn2ccccc2=O)no1)c1nccc2ccccc12
142,None,None,None,,None,None,,"cx0969a,cx1075a",cx0969a-cx1075a,cx0969a-cx1075a,<rdkit.Chem.rdchem.Mol object at 0x167f60970>,UIWGAWISTYKLEL-QMMMGPOBSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx0969a-cx1075a,1600,OCc1ccc2c(c1)[C@@H](Br)CO2
143,None,None,None,,None,None,,"cx0969a,cx1076a",cx0969a-cx1076a,cx0969a-cx1076a,<rdkit.Chem.rdchem.Mol object at 0x167f609e0>,UAAVSWKIYQTYMM-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx0969a-cx1076a,1602,OCc1ccc2c(c1Br)CCO2
144,None,None,None,,None,None,,"cx0969a,cx1316a",cx0969a-cx1316a,cx0969a-cx1316a,<rdkit.Chem.rdchem.Mol object at 0x167f60a50>,VXRYAOWDXSGLEE-LURJTMIESA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx0969a-cx1316a,1608,C[C@H]1COc2cc(O)c(CO)cc21
145,None,None,None,,None,None,,"cx0540a,cx0543a",cx0543a-cx0540a,cx0543a-cx0540a,<rdkit.Chem.rdchem.Mol object at 0x167f60ac0>,WQOLPHFFZSYUNT-DEDQRHPVSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0543a-cx0540a,1627,NC(=O)N1CCN([C@]2(O)[C@H](O)[C@]23CC[C@]2(CCC[C@@H](F)C2)O3)CC1
146,None,None,None,,None,None,,"cx0543a,cx0300a",cx0543a-cx0300a,cx0543a-cx0300a,<rdkit.Chem.rdchem.Mol object at 0x167f60ba0>,IBNRYRKGRKRSMK-NSHDSACASA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx0543a-cx0300a,1634,NC(=O)N1CCN(C(=O)c2ccco2)C[C@H]1NC(=O)c1cscn1
147,None,None,None,,None,None,,"cx0543a,cx0316a",cx0543a-cx0316a,cx0543a-cx0316a,<rdkit.Chem.rdchem.Mol object at 0x167f60c10>,XNVDJLXZBJHKFV-UHFFFAOYSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'fragmenstein', 'butcher: oxyanion', 'raw']",cx0300a,cx0543a-cx0316a,1642,CCc1nc(NC(=O)N2CCN(C(=O)c3ccco3)CC2)no1
148,None,None,None,,None,None,,"cx0398a,cx0585a",cx0585a-cx0398a,cx0585a-cx0398a,<rdkit.Chem.rdchem.Mol object at 0x167f60c80>,GEKAQEZWMKZGCA-VIFPVBQESA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0585a-cx0398a,1646,C[C@H]1CN(C(=O)c2cccc(F)c2)CCN1
149,None,None,None,,None,None,,"cx0585a,cx1091a",cx0585a-cx1091a,cx0585a-cx1091a,<rdkit.Chem.rdchem.Mol object at 0x167f60cf0>,QAHGAEAVRARJEN-KBXCAEBGSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (JA) [batch3_oxyanion]', 'raw']",cx0300a,cx0585a-cx1091a,1663,O=C1C[C@]2(Br)CCN(C(=O)c3cccc(F)c3)C[C@@H]2CCN1CCO
150,None,None,None,,None,None,,"cx0585a,cx0316a",cx0585a-cx0316a,cx0585a-cx0316a,<rdkit.Chem.rdchem.Mol object at 0x167f60d60>,UQIKLGQVBGVCAT-RIVXBTQJSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'fragmenstein', 'butcher: oxyanion', 'raw']",cx0300a,cx0585a-cx0316a,1664,CCc1nc(C[C@@H]2CC[C@H]3CN(C(=O)c4cccc(F)c4)CC[C@H]3C[C@H]2O)no1
151,None,None,None,,None,None,,"cx1371a,cx0477a",cx0477a-cx1371a,cx0477a-cx1371a,<rdkit.Chem.rdchem.Mol object at 0x167f60e40>,BVUPUESEXLTFAF-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx0477a-cx1371a,1668,NC(=O)c1cnn(CCO)c1Cl
152,None,None,None,,None,None,,"cx0477a,cx0394a",cx0477a-cx0394a,cx0477a-cx0394a,<rdkit.Chem.rdchem.Mol object at 0x167f60eb0>,BPARDJHSZTZNKH-ZETCQYMHSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx0477a-cx0394a,1680,N[C@@H](N=O)c1cnn(CCO)c1C(F)F
153,None,None,None,,None,None,,"cx0477a,cx1402a",cx0477a-cx1402a,cx0477a-cx1402a,<rdkit.Chem.rdchem.Mol object at 0x167f60f20>,GKRAARLHUMXMJO-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx0477a-cx1402a,1682,OCCc1ncc2cncccc1-2
154,None,None,None,,None,None,,"cx0477a,cx0300a",cx0477a-cx0300a,cx0477a-cx0300a,<rdkit.Chem.rdchem.Mol object at 0x167f60f90>,PLEPWHFYPQNIMI-MRVPVSSYSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx0477a-cx0300a,1684,NC(=O)c1cnn(CC(O)(O)N[C@@H]2CCC(=O)NC2)c1
155,None,None,None,,None,None,,"cx0477a,cx1406a",cx0477a-cx1406a,cx0477a-cx1406a,<rdkit.Chem.rdchem.Mol object at 0x167f61000>,HEQWAJPSRIMLQQ-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx0477a-cx1406a,1685,Cc1cnc(N)c2cnn(CCO)c12
156,None,None,None,,None,None,,"cx0477a,cx1316a",cx0477a-cx1316a,cx0477a-cx1316a,<rdkit.Chem.rdchem.Mol object at 0x167f61070>,VSQQXNFZYOIUOE-ZETCQYMHSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx0477a-cx1316a,1690,CO[C@@](N)(O)c1cn(CCO)nc1O
157,None,None,None,,None,None,,"cx1075a,cx0721a",cx1075a-cx0721a,cx1075a-cx0721a,<rdkit.Chem.rdchem.Mol object at 0x167f610e0>,TWPHUHMAYCPEGO-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (JA) [batch2_adenine2]', 'raw']",cx0300a,cx1075a-cx0721a,1758,CN(C)C(=O)CN/C=N/c1ccnc(N)c1
158,None,None,None,,None,None,,"cx0477a,cx1203a",cx1203a-cx0477a,cx1203a-cx0477a,<rdkit.Chem.rdchem.Mol object at 0x167f61150>,LRXYCHULKTTXDP-QEYWKRMJSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch2_adenine2]', 'select (DF) [batch2_adenine2]', 'raw']",cx0300a,cx1203a-cx0477a,1780,N[C@H]1N[C@H]2CCC[C@@H]2[C@H]2N(CCO)NCN12
